7.551319E-02  5.136917E-02  7.938158E-04  4.900000E+14  4.077766E-05  8.224658E-04  6.963134E+00  1.028455E+01  5.923767E-01  6.053084E-01  5.697090E-01  5.697090E-01  5.697090E-01  7.544496E+00  1.114322E+01
7.831529E-02  5.349266E-02  8.100162E-04  5.000000E+14  4.332992E-05  8.401087E-04  6.951387E+00  1.026719E+01  6.163131E-01  6.300604E-01  5.917274E-01  5.917274E-01  5.917274E-01  7.555707E+00  1.115978E+01
8.111259E-02  5.564279E-02  8.262165E-04  5.100000E+14  4.597299E-05  8.578036E-04  6.939707E+00  1.024994E+01  6.403706E-01  6.549625E-01  6.137840E-01  6.137840E-01  6.137840E-01  7.567062E+00  1.117655E+01
8.391455E-02  5.783277E-02  8.424168E-04  5.200000E+14  4.871930E-05  8.755513E-04  6.927958E+00  1.023259E+01  6.646244E-01  6.800935E-01  6.359463E-01  6.359463E-01  6.359463E-01  7.578498E+00  1.119344E+01
8.672145E-02  6.006477E-02  8.586171E-04  5.300000E+14  5.157264E-05  8.933528E-04  6.916062E+00  1.021502E+01  6.890713E-01  7.054514E-01  6.582099E-01  6.582099E-01  6.582099E-01  7.589932E+00  1.121033E+01
8.953172E-02  6.233876E-02  8.748175E-04  5.400000E+14  5.453504E-05  9.112092E-04  6.903960E+00  1.019715E+01  7.136927E-01  7.310178E-01  6.805564E-01  6.805564E-01  6.805564E-01  7.601288E+00  1.122710E+01
9.234385E-02  6.465474E-02  8.910178E-04  5.500000E+14  5.760853E-05  9.291214E-04  6.891605E+00  1.017890E+01  7.384700E-01  7.567747E-01  7.029675E-01  7.029675E-01  7.029675E-01  7.612499E+00  1.124366E+01
9.515635E-02  6.701271E-02  9.072181E-04  5.600000E+14  6.079514E-05  9.470906E-04  6.878959E+00  1.016022E+01  7.633849E-01  7.827040E-01  7.254253E-01  7.254253E-01  7.254253E-01  7.623509E+00  1.125992E+01
9.796780E-02  6.941264E-02  9.234184E-04  5.700000E+14  6.409691E-05  9.651177E-04  6.865991E+00  1.014106E+01  7.884192E-01  8.087880E-01  7.479127E-01  7.479127E-01  7.479127E-01  7.634271E+00  1.127581E+01
1.007768E-01  7.185454E-02  9.396187E-04  5.800000E+14  6.751587E-05  9.832037E-04  6.852676E+00  1.012140E+01  8.135553E-01  8.350093E-01  7.704127E-01  7.704127E-01  7.704127E-01  7.644742E+00  1.129128E+01
1.035820E-01  7.433839E-02  9.558191E-04  5.900000E+14  7.105405E-05  1.001350E-03  6.838996E+00  1.010119E+01  8.387757E-01  8.613507E-01  7.929089E-01  7.929089E-01  7.929089E-01  7.654887E+00  1.130626E+01
1.063822E-01  7.686419E-02  9.720194E-04  6.000000E+14  7.471348E-05  1.019557E-03  6.824938E+00  1.008043E+01  8.640632E-01  8.877953E-01  8.153855E-01  8.153855E-01  8.153855E-01  7.664677E+00  1.132072E+01
1.091761E-01  7.943192E-02  9.882197E-04  6.100000E+14  7.849619E-05  1.037826E-03  6.810493E+00  1.005909E+01  8.894012E-01  9.143267E-01  8.378269E-01  8.378269E-01  8.378269E-01  7.674087E+00  1.133462E+01
1.119625E-01  8.204159E-02  1.004420E-03  6.200000E+14  8.240421E-05  1.056158E-03  6.795654E+00  1.003718E+01  9.147732E-01  9.409284E-01  8.602185E-01  8.602185E-01  8.602185E-01  7.683095E+00  1.134793E+01
1.147402E-01  8.469317E-02  1.020620E-03  6.300000E+14  8.643957E-05  1.074554E-03  6.780420E+00  1.001468E+01  9.401632E-01  9.675848E-01  8.825457E-01  8.825457E-01  8.825457E-01  7.691684E+00  1.136061E+01
1.175083E-01  8.738666E-02  1.036821E-03  6.400000E+14  9.060430E-05  1.093015E-03  6.764791E+00  9.991593E+00  9.655555E-01  9.942802E-01  9.047948E-01  9.047948E-01  9.047948E-01  7.699840E+00  1.137266E+01
1.202655E-01  9.012206E-02  1.053021E-03  6.500000E+14  9.490043E-05  1.111542E-03  6.748770E+00  9.967930E+00  9.909351E-01  1.021000E+00  9.269525E-01  9.269525E-01  9.269525E-01  7.707552E+00  1.138405E+01
1.230109E-01  9.289936E-02  1.069221E-03  6.600000E+14  9.932998E-05  1.130137E-03  6.732362E+00  9.943694E+00  1.016287E+00  1.047728E+00  9.490060E-01  9.490060E-01  9.490060E-01  7.714811E+00  1.139477E+01
1.257436E-01  9.571854E-02  1.085422E-03  6.700000E+14  1.038950E-04  1.148799E-03  6.715572E+00  9.918897E+00  1.041597E+00  1.074451E+00  9.709431E-01  9.709431E-01  9.709431E-01  7.721610E+00  1.140481E+01
1.284626E-01  9.857961E-02  1.101622E-03  6.800000E+14  1.085975E-04  1.167531E-03  6.698410E+00  9.893548E+00  1.066851E+00  1.101156E+00  9.927522E-01  9.927522E-01  9.927522E-01  7.727946E+00  1.141417E+01
1.311671E-01  1.014825E-01  1.117822E-03  6.900000E+14  1.134395E-04  1.186333E-03  6.680885E+00  9.867663E+00  1.092035E+00  1.127827E+00  1.014422E+00  1.014422E+00  1.014422E+00  7.733814E+00  1.142284E+01
1.338562E-01  1.044274E-01  1.134023E-03  7.000000E+14  1.184230E-04  1.205206E-03  6.663006E+00  9.841257E+00  1.117137E+00  1.154453E+00  1.035942E+00  1.035942E+00  1.035942E+00  7.739214E+00  1.143082E+01
